participant,story,schema,1,2,3,4,5,6,7,8
030119_p1,33,Location,2,2,1,2,2,0,2,2
030419_p1,33,Social,0,1,0,2,2,2,1,1
030419_p2,33,Location,0,0,1,2,2,2,1,1
030519_p1,33,Social,0,0,1,1,2,1,1,1
030719_p2,33,Location,0,2,2,2,2,1,1,1
030819_p1,33,Social,0,0,2,2,2,1,1,1
031219_p1,33,Social,0,0,0,0,0,0,1,0
031219_p2,33,Social,0,2,1,2,2,1,2,2
031319_p1,33,Social,0,0,1,0,2,2,2,1
031319_p4,33,Social,0,0,1,0,2,2,1,1
031519_p3,33,Social,0,0,2,1,2,1,1,0
