date,prolific_id,story,persp,p_type,1,q1,2,q2,3,q3,4,q4,5,q5,6,q6,7,q7,8,q8
2020-07-28,5d4af994c2eac9001a6a7a33,41,1,1,"""wood and pine """,,"""fancy """,,"""cannot remember enough detail to describe""",,"""unsure """,,""" unsure """,,"""unsure  """,,"""for a concert""",,"""1pm""",
