date,prolific_id,story,persp,p_type,1,q1,2,q2,3,q3,4,q4,5,q5,6,q6,7,q7,8,q8
2020-07-29,58df90cecc6d9800018c5d58,31,1,0,""" I cant remember at all hearing anything about decoration""",,"""heavy and have felt""",,"""some meat and one of them has a martini""",,"""they dont like it. the meat is dry """,,"""one of them owns a business, cant remember the other""",,"""cant remember""",,"""cant remember""",,"""a toast""",
2020-07-29,5e177578fd7db4082cf06d91,31,30,2,"""with animal heads""",,"""felted and heavy""",,"""steak""",,"""medium rare""",,""" CEO and CFO""",,"""9million """,,"""?""",,"""Clink martinis""",
2020-07-29,57843b986475d400015a8e45,31,1,0,,,"""Premium meals""",,"""Manhattan and Veal""",,"""They find it to be underwhelming""",,""" Ceo""",,,,,,"""shake hands""",
2020-07-29,5d7036ba34c25f0019dc23e8,31,1,1,""" dark wooden panelling with taxidermy on the walls""",,"""heavy and velvety""",,"""steak and martini, and I cannot remember the other order""",,"""They thought they were sub par.  Not really to their liking.""",,"""CEO""",,"""num_6num_0num_0 million""",,"""I do not remember""",,"""clink their glasses""",
2020-07-29,5e58333d4b439f04b1069026,31,30,2,"""Taxidermy and wood""",,"""Thick and heavy""",,"""One has veal, the other a steak""",,"""Not pleased, the meat was overcooked and too dry""",,""" Company directors""",,"""$600m""",,"""Jet Tech""",,"""A toast""",
2020-07-29,5c2bbcc63ea0310001d7257e,31,1,1,""" they are in a red lobby """,,"""the menus are quite fancy """,,"""some meat ,i think steak and a drink """,,"""they thought the food was subpar and the meat was overcooked""",,"""business managers of directors""",,,,,,"""clinking there glasses togather""",
