date,prolific_id,story,persp,p_type,1,q1,2,q2,3,q3,4,q4,5,q5,6,q6,7,q7,8,q8
2020-07-29,5cdad620eae6f70019d4e950,34,4,1,"""big with lots of outlets for charging""",,"""history""",,"""I cant recall. """,,"""Write a paper of some kind.""",,""" Alma started the company. Charlie is on a financial team.""",,"""25000""",,"""Churchill group or something""",,"""handshake""",
2020-07-29,5caa2d8967451a0015304067,34,30,2,""" no idea! """,,"""Greeceslashromans""",,"""no idea""",,"""no idea""",,"""alma was ceo?""",,"""28000 offered then full 56000""",,"""churchill""",,"""hugged""",
2020-07-29,58d9a79c33fef3000118abdf,34,4,1,""" It was wide with electrical outlets for the students.""",,"""Archaeology, the lecture was about Augustus infulence of Roman architecuture.""",,"""What Augustus has done for Rome.""",,"""It was the midterms tomorrow""",,"""Investor and web developer""",,"""52000""",,"""Don""",,"""They hugged""",
2020-07-29,59feed1da383a100011b3eaa,34,4,1,""" it is large with projectors""",,"""It is about Roman architecture in the era of Augustus.  I dont remember the class name.""",,"""Augustus wanted to transform Rome into the new Athens""",,"""the midterm paper is due on thursday and should be emailed to the TA""",,"""Charlie is a fund manager for a campus investment group and Alma is founder and CEO of a website""",,"""$28000""",,"""Churchill""",,"""a hug""",
2020-07-29,5d0114857be13b0016e991c3,34,30,2,"""dark and narrow""",,,,"""not sure""",,"""next week""",,""" web developers""",,"""100000""",,"""not sure""",,"""shake of hands""",
