date,prolific_id,story,persp,p_type,1,q1,2,q2,3,q3,4,q4,5,q5,6,q6,7,q7,8,q8
2020-07-29,5c730ca1f674750001df8d09,32,2,0,""" I dont remember, but they were certainly short on time.""",,"""bins were being rolled in""",,"""I am unsure""",,"""Jeff sits in business class, although i dont know the exact seat number and they never said William got onto the plane""",,"""Wine Product Consultant?""",,"""I dont know""",,"""Cant remember""",,"""Dont remember""",
2020-07-29,5ae5e66d3ab2fb0001ef2f3c,32,2,1,""" 2 hours""",,"""lack of bins""",,"""8b""",,"""front section""",,"""east coast supplier of wines, purchaser of wines""",,"""$800""",,"""yankee vines""",,"""hand shake""",
2020-07-29,59a817a969b7e70001fe5d38,32,2,0,"""40 minutes""",,"""i dont know""",,"""north""",,"""i dont know""",,""" ceo at the wine company""",,"""5000""",,"""i cant remember""",,"""thanks""",
2020-07-29,5ed478fa7d20a043b7c3be83,32,2,1,""" 30 minutes""",,"""to roll out empty bins to put their items in""",,"""not sure""",,"""jeff was business class seat 4a william you never find out what seat he is in""",,"""jeff worked at a winery as a seller william was a commercial wine buyer""",,"""$800""",,"""do not remember""",,"""handshake""",
