priming,cor_type,dif, sub
soc,loc_cor,-0.020477144818960142,158
soc,soc_cor,0.017104051560030975,158
np,loc_cor,0.004587910563072046,159
np,soc_cor,-0.009420957025162522,159
np,loc_cor,0.024486739484105426,160
np,soc_cor,0.010684919429894569,160
np,loc_cor,0.007409454096484323,161
np,soc_cor,0.0010722413730474868,161
np,loc_cor,0.022340044217236423,162
np,soc_cor,-0.014056694078475032,162
np,loc_cor,0.014210813443899791,163
np,soc_cor,0.00107189636970821,163
np,loc_cor,0.015746349500718362,164
np,soc_cor,0.02414184534842066,164
np,loc_cor,0.009586832797386115,165
np,soc_cor,0.0042451602311808735,165
np,loc_cor,0.01569855360050884,166
np,soc_cor,-0.002147047589647595,166
np,loc_cor,0.013267257219535335,167
np,soc_cor,-0.007925560597547758,167
np,loc_cor,-0.06123032687126066,168
np,soc_cor,0.003509954403232713,168
loc,loc_cor,0.02980043286345174,169
loc,soc_cor,-0.004039508993870072,169
loc,loc_cor,0.015025735118493765,170
loc,soc_cor,0.0002757748386962202,170
loc,loc_cor,0.008050626297585784,171
loc,soc_cor,0.0020886224793442675,171
loc,loc_cor,0.021782328867350407,172
loc,soc_cor,0.004096071779913403,172
loc,loc_cor,-0.010677512339649498,173
loc,soc_cor,-0.017074046046389506,173
loc,loc_cor,0.022042602956175456,174
loc,soc_cor,0.027766593834009392,174
soc,loc_cor,0.0011248805580443902,175
soc,soc_cor,0.008876339487307856,175
soc,loc_cor,0.006019667079637511,176
soc,soc_cor,0.00032051308592622157,176
soc,loc_cor,0.010655176369486655,177
soc,soc_cor,0.018070062083695354,177
soc,loc_cor,0.025203491023475282,178
soc,soc_cor,0.015215499555617273,178
soc,loc_cor,0.10537628557523011,179
soc,soc_cor,0.07094866845262668,179
soc,loc_cor,0.0052211594842073335,180
soc,soc_cor,0.01735297217284202,180
soc,loc_cor,0.038490194733859756,181
soc,soc_cor,0.0020055403055553402,181
soc,loc_cor,0.005772750082613059,182
soc,soc_cor,0.02951166808183881,182
np,loc_cor,0.08416621096988183,183
np,soc_cor,0.03738340935582885,183
np,loc_cor,0.01731123230129269,184
np,soc_cor,0.008474558575488282,184
np,loc_cor,-0.006369302423990128,185
np,soc_cor,-0.007471610903215252,185
np,loc_cor,0.021559987783307356,186
np,soc_cor,-0.008810034304365761,186
np,loc_cor,-0.03346465929862392,187
np,soc_cor,-0.031818034358241584,187
np,loc_cor,0.045136434232054296,188
np,soc_cor,-0.009214384657350402,188
np,loc_cor,0.02122096299362314,189
np,soc_cor,-0.0008771498653240145,189
loc,loc_cor,0.0005693917366837581,190
loc,soc_cor,0.010174318129503881,190
loc,loc_cor,0.031225639827679393,191
loc,soc_cor,0.01358883782423953,191
loc,loc_cor,0.029191203135925648,192
loc,soc_cor,-0.007172643460584104,192
loc,loc_cor,0.017893539958114945,193
loc,soc_cor,0.006968657783168097,193
loc,loc_cor,-0.014402736129687498,194
loc,soc_cor,0.0177721934914369,194
loc,loc_cor,0.0169997777330238,195
loc,soc_cor,0.007110911518366638,195
soc,loc_cor,-0.027959307947467604,196
soc,soc_cor,0.058186277659052,196
soc,loc_cor,-0.007180390474806203,197
soc,soc_cor,0.010406167086483696,197
soc,loc_cor,0.007824588817787557,198
soc,soc_cor,0.0108792469554925,198
soc,loc_cor,-0.0020419377061402025,199
soc,soc_cor,-0.008524519041974297,199
soc,loc_cor,0.0452378981995436,200
soc,soc_cor,0.012728016354305597,200
soc,loc_cor,0.03167547044266586,201
soc,soc_cor,0.008410666939476445,201
soc,loc_cor,0.003921711144382823,202
soc,soc_cor,-0.01148746917340901,202
soc,loc_cor,0.001931000909613529,203
soc,soc_cor,-0.005148499972786591,203
soc,loc_cor,-0.011433708700861626,204
soc,soc_cor,0.01385059971715193,204
np,loc_cor,0.012663169532163322,205
np,soc_cor,0.03497522057212417,205
np,loc_cor,0.01707723400420337,206
np,soc_cor,0.01798770773970236,206
np,loc_cor,-1.7693123848982334e-05,207
np,soc_cor,0.007873493163816678,207
np,loc_cor,-0.016044225066133032,208
np,soc_cor,0.044411585100529255,208
np,loc_cor,0.018330051099108922,209
np,soc_cor,0.0005767898979400464,209
np,loc_cor,-0.013068774881489961,210
np,soc_cor,-0.016145217483066625,210
np,loc_cor,-0.013070985090150583,211
np,soc_cor,0.042562738910365744,211
np,loc_cor,-0.009347593882436138,212
np,soc_cor,-0.03975783657037813,212
loc,loc_cor,0.012951642848461935,213
loc,soc_cor,-0.010430332136509407,213
loc,loc_cor,0.004545729620274955,214
loc,soc_cor,-0.010979031193297076,214
loc,loc_cor,0.022368588730924725,215
loc,soc_cor,0.010516983276007232,215
loc,loc_cor,0.016371147162225964,216
loc,soc_cor,0.008383425743451287,216
loc,loc_cor,0.021399566233692782,217
loc,soc_cor,0.004963004049931746,217
loc,loc_cor,-0.0037265892183516378,218
loc,soc_cor,0.011758582162867424,218
soc,loc_cor,0.01980025613386423,219
soc,soc_cor,0.01151633771933084,219
soc,loc_cor,-0.013912585254601815,220
soc,soc_cor,0.035709611118692045,220
soc,loc_cor,-0.011434308207654858,221
soc,soc_cor,0.021147454747048676,221
soc,loc_cor,-0.0009590010737413369,222
soc,soc_cor,0.012869362097472421,222
soc,loc_cor,0.009340734460468432,223
soc,soc_cor,-0.025089272993266475,223
soc,loc_cor,0.011769048404890044,224
soc,soc_cor,0.018602707749428654,224
soc,loc_cor,0.005875569295557,225
soc,soc_cor,0.010849371626041063,225
np,loc_cor,0.009770683531948375,226
np,soc_cor,0.01602694999897401,226
np,loc_cor,0.0015175053512783091,227
np,soc_cor,0.022100240150591532,227
np,loc_cor,0.007084056721920964,228
np,soc_cor,0.012532145439118438,228
np,loc_cor,-0.014094021185105547,229
np,soc_cor,0.033092046082696204,229
np,loc_cor,0.007342149686709097,230
np,soc_cor,0.02322837796894342,230
np,loc_cor,0.026029828366259902,231
np,soc_cor,0.02010811399577611,231
np,loc_cor,0.014001738257339818,232
np,soc_cor,0.016295646569131392,232
np,loc_cor,0.002166709681739898,233
np,soc_cor,0.010980817607411604,233
loc,loc_cor,0.01063053174434264,234
loc,soc_cor,0.0017935913417691188,234
loc,loc_cor,0.009868365101779667,235
loc,soc_cor,0.003864510155138126,235
loc,loc_cor,0.01370213655570269,236
loc,soc_cor,-0.009468138738149357,236
loc,loc_cor,0.0015041367015514815,237
loc,soc_cor,0.016455713309449765,237
loc,loc_cor,0.005323185920049449,238
loc,soc_cor,0.007746334715477775,238
loc,loc_cor,0.028932663146155446,239
loc,soc_cor,0.008089137956360376,239
loc,loc_cor,0.03970816520844498,240
loc,soc_cor,0.0020396606981783975,240
loc,loc_cor,0.03269511752841577,241
loc,soc_cor,-0.007335358276385103,241
loc,loc_cor,0.02068582658421802,242
loc,soc_cor,0.03224652196026309,242
soc,loc_cor,0.014819753702289938,243
soc,soc_cor,0.01812648910617609,243
soc,loc_cor,0.014197776004704695,244
soc,soc_cor,-0.0014211600865046848,244
soc,loc_cor,0.012463773661550942,245
soc,soc_cor,0.005611130984915631,245
soc,loc_cor,-0.038280331630610384,246
soc,soc_cor,0.020721171196842143,246
soc,loc_cor,-0.01242183919694599,247
soc,soc_cor,0.02231806982647294,247
soc,loc_cor,0.02470211164853954,248
soc,soc_cor,0.00898295166739781,248
soc,loc_cor,-0.015523769414247502,249
soc,soc_cor,0.01399847201358459,249
np,loc_cor,0.018368189375328425,250
np,soc_cor,0.002600945577098718,250
np,loc_cor,0.0028517693107447187,251
np,soc_cor,0.040677016140912986,251
np,loc_cor,0.021175134403913793,252
np,soc_cor,0.013232753475404738,252
np,loc_cor,-0.013938441275560473,253
np,soc_cor,0.029631735764155745,253
np,loc_cor,-0.001022035512780229,254
np,soc_cor,0.01365244309591025,254
np,loc_cor,0.0014542911129546837,255
np,soc_cor,-0.01067773372802996,255
np,loc_cor,0.0016758510948567847,256
np,soc_cor,0.013963029216605216,256
np,loc_cor,-0.02440746358880634,257
np,soc_cor,0.028032433914198046,257
loc,loc_cor,0.010827670346476945,258
loc,soc_cor,0.014962167601395225,258
loc,loc_cor,0.010951031410060128,259
loc,soc_cor,0.03008880741353028,259
loc,loc_cor,0.010451312591716173,260
loc,soc_cor,0.02054432510929082,260
loc,loc_cor,0.002617583316405152,261
loc,soc_cor,0.017532694443316434,261
loc,loc_cor,0.014095600182205178,262
loc,soc_cor,0.005491859743580357,262
loc,loc_cor,0.03189383975897819,263
loc,soc_cor,0.018789088757617187,263
loc,loc_cor,0.0633824257043194,264
loc,soc_cor,0.018045030896795586,264
loc,loc_cor,0.011211547542698968,265
loc,soc_cor,0.008567378224301718,265
loc,loc_cor,0.0610518882012968,266
loc,soc_cor,0.009621022635309529,266
soc,loc_cor,0.021648513106515572,267
soc,soc_cor,0.018941060480463595,267
soc,loc_cor,0.004516582761004129,268
soc,soc_cor,0.01775315519253111,268
soc,loc_cor,0.001609850685016151,269
soc,soc_cor,-0.004287970619763723,269
soc,loc_cor,0.008174374415028659,270
soc,soc_cor,0.06819478376515956,270
soc,loc_cor,0.006201623897890203,271
soc,soc_cor,0.0036897084116354496,271
soc,loc_cor,-0.05783523347949916,272
soc,soc_cor,0.07593653626779341,272
soc,loc_cor,0.006314672774691641,273
soc,soc_cor,-0.006392896286743443,273
soc,loc_cor,0.003974092577099294,274
soc,soc_cor,0.0023730702497112306,274
np,loc_cor,0.0022907466719698996,275
np,soc_cor,0.027980496238832985,275
np,loc_cor,-0.007841805934596793,276
np,soc_cor,-0.03230784475241229,276
np,loc_cor,0.040777716464732564,277
np,soc_cor,0.014689384202638923,277
np,loc_cor,0.002729869170831803,278
np,soc_cor,0.0216845075765762,278
np,loc_cor,0.061414098283179425,279
np,soc_cor,0.044836149761869365,279
np,loc_cor,-0.00039788343255284936,280
np,soc_cor,0.015536722039155338,280
np,loc_cor,0.022773138384692488,281
np,soc_cor,0.02602195991383954,281
np,loc_cor,0.001567389700581845,282
np,soc_cor,0.0035916547404785427,282
loc,loc_cor,0.007234402127459575,283
loc,soc_cor,-0.0035794681431563467,283
loc,loc_cor,-1.1743720347678899e-05,284
loc,soc_cor,0.021835919691863343,284
loc,loc_cor,0.03372777131330015,285
loc,soc_cor,0.029390216379397382,285
loc,loc_cor,-0.0034319004154351324,286
loc,soc_cor,0.020914957478273145,286
loc,loc_cor,0.002382821878525499,287
loc,soc_cor,0.0028422431465841835,287
loc,loc_cor,0.009735949195411344,288
loc,soc_cor,-0.0036558335698673883,288
loc,loc_cor,0.01920288472149326,289
loc,soc_cor,0.007166889282236792,289
loc,loc_cor,0.05740101582669935,290
loc,soc_cor,0.012243128872112558,290
soc,loc_cor,0.01349136360068914,291
soc,soc_cor,0.01685704250849494,291
soc,loc_cor,-0.008351593648848899,292
soc,soc_cor,-0.0158497542324643,292
soc,loc_cor,-0.007938747679540642,293
soc,soc_cor,0.002879535253188896,293
soc,loc_cor,0.029621011990400948,294
soc,soc_cor,0.01815627061236447,294
soc,loc_cor,0.006049274307408061,295
soc,soc_cor,0.03466487844839489,295
np,loc_cor,0.004523525444448232,296
np,soc_cor,0.0026922810041042997,296
np,loc_cor,-0.006707381218418464,297
np,soc_cor,0.01801114282499299,297
np,loc_cor,0.021132251927073128,298
np,soc_cor,0.06388764271711382,298
np,loc_cor,-0.004357636429859138,299
np,soc_cor,0.0937347364926054,299
np,loc_cor,-0.0015410317910804524,300
np,soc_cor,-0.0020496151500952135,300
np,loc_cor,0.0011680073573721158,301
np,soc_cor,0.018597889260157298,301
loc,loc_cor,-0.019665417795501915,302
loc,soc_cor,0.045436678482632664,302
loc,loc_cor,0.009098941563022132,303
loc,soc_cor,0.010920793937622639,303
loc,loc_cor,0.006330200914780641,304
loc,soc_cor,0.020713241425987086,304
loc,loc_cor,-0.0015879214460910404,305
loc,soc_cor,-0.001743447187099345,305
loc,loc_cor,0.003723362510954974,306
loc,soc_cor,0.013396771465357454,306
loc,loc_cor,-0.002084337182235384,307
loc,soc_cor,-0.004498521904176642,307
loc,loc_cor,0.0004957586355068722,308
loc,soc_cor,0.040976329619197685,308
loc,loc_cor,0.007554998964184172,309
loc,soc_cor,0.008852405433909543,309
soc,loc_cor,0.016418008323873485,310
soc,soc_cor,-0.005946562514109082,310
soc,loc_cor,-0.024421877161136456,311
soc,soc_cor,-0.004261577897230707,311
soc,loc_cor,0.011458790231455402,312
soc,soc_cor,-0.006821653425208701,312
soc,loc_cor,0.07440491246586073,313
soc,soc_cor,0.04129035797361363,313
soc,loc_cor,-0.0029345723722411917,314
soc,soc_cor,0.01964553280506761,314
soc,loc_cor,-0.005629563208973348,315
soc,soc_cor,-0.0012078774814191992,315
soc,loc_cor,-0.011786846846658204,316
soc,soc_cor,0.021676215779006365,316
soc,loc_cor,-0.026831827351772395,317
soc,soc_cor,0.023714460084309205,317
soc,loc_cor,0.023728731792798552,318
soc,soc_cor,-0.001243849825045237,318
np,loc_cor,0.013055598929756097,319
np,soc_cor,-0.010560112517431415,319
np,loc_cor,0.002835494703612596,320
np,soc_cor,0.0009033140735328973,320
np,loc_cor,0.010438657046851794,321
np,soc_cor,0.01088014753105028,321
np,loc_cor,0.00782301830117034,322
np,soc_cor,0.005507296277456896,322
np,loc_cor,-0.005263245449672053,323
np,soc_cor,-0.011682759547969044,323
np,loc_cor,0.020812961779178785,324
np,soc_cor,0.008983939795529864,324
np,loc_cor,-0.0076105492477553174,325
np,soc_cor,-0.025431075304231873,325
loc,loc_cor,0.02103368859376904,326
loc,soc_cor,-0.02481575697901998,326
loc,loc_cor,0.030986501398112157,327
loc,soc_cor,-0.0103915686725515,327
loc,loc_cor,-0.007528764500526242,328
loc,soc_cor,0.0509994373400281,328
loc,loc_cor,0.006106091314868903,329
loc,soc_cor,-0.013506955738170462,329
loc,loc_cor,0.0075255753865193925,330
loc,soc_cor,0.02684293692405193,330
loc,loc_cor,0.015275041077877253,331
loc,soc_cor,0.01210944465675165,331
loc,loc_cor,0.00658540297510362,332
loc,soc_cor,-0.002422699930732186,332
loc,loc_cor,-0.00033587333772854,333
loc,soc_cor,0.025591039385661936,333
loc,loc_cor,-0.04988909621831645,334
loc,soc_cor,0.004397415457058462,334
loc,loc_cor,-0.004655985163253199,335
loc,soc_cor,-0.013957263868428129,335
soc,loc_cor,-0.008855316879024912,336
soc,soc_cor,0.00021120794507574828,336
soc,loc_cor,0.015441771907885784,337
soc,soc_cor,0.006915727950399814,337
soc,loc_cor,-0.005245493628764761,338
soc,soc_cor,-0.020395753512949682,338
soc,loc_cor,-0.06549834310635956,339
soc,soc_cor,-0.05339060516979303,339
soc,loc_cor,-0.07009262265390209,340
soc,soc_cor,-0.034333513551745604,340
soc,loc_cor,0.0044521443828179075,341
soc,soc_cor,0.004419606995160655,341
np,loc_cor,0.025289274468825004,342
np,soc_cor,0.028248356253525873,342
np,loc_cor,0.08495096278145858,343
np,soc_cor,0.05625544073772454,343
np,loc_cor,0.004348604386381286,344
np,soc_cor,0.004816188734182037,344
np,loc_cor,0.0095110273920378,345
np,soc_cor,0.0228791951090505,345
np,loc_cor,0.020274930903555158,346
np,soc_cor,0.060473124276296114,346
np,loc_cor,0.030805871216837664,347
np,soc_cor,0.029568399641297965,347
np,loc_cor,0.015624853510316894,348
np,soc_cor,0.04243227323365463,348
